v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
profiler,"begin",1000
tick,0x10398d9d8,734,0,0x0,4
tick,0x7fff759ea04f,1936,0,0x0,4
tick,0x1003df714,3196,0,0x0,4
timer-event-start,"V8.CompileMicroSeconds",67496
code-creation,Script,18,67522,0x2063a7b743d0,64," _stream_transform.js:1:1",0x2063a7b74228,~
code-creation,Function,18,67547,0x2063a7b74bf8,224," _stream_transform.js:1:11",0x2063a7b742f0,~
timer-event-end,"V8.CompileMicroSeconds",67557
timer-event-end,"V8.CompileCode",67563
timer-event-end,"V8.CompileScriptMicroSeconds",67571
timer-event-end,"V8.External",67577
timer-event-start,"V8.External",67583
timer-event-start,"V8.Execute",67590
timer-event-start,"V8.Execute",67596
timer-event-end,"V8.Execute",67606
timer-event-end,"V8.Execute",67612
timer-event-end,"V8.External",67617
timer-event-start,"V8.External",67630
timer-event-end,"V8.External",67636
timer-event-start,"V8.External",67646
timer-event-end,"V8.External",67655
timer-event-start,"V8.External",67663
timer-event-end,"V8.External",67669
timer-event-start,"V8.External",67686
timer-event-start,"V8.CompileScriptMicroSeconds",67698
timer-event-start,"V8.CompileCode",67713
tick,0x100587a23,67768,1,0x1007837ce,2,0x100219d2e,0x20632f63a40d,0x20632f6399d8,0x20632f638edd,0x2063a7b67684,0x20632f6399f8,0x20632f638edd,0x2063a7b5b4f0,0x20632f6399f8,0x20632f638edd,0x2063a7b4086d,0x20632f6399f8,0x20632f638edd,0x2063a7b3d791,0x20632f63721b,0x20632f632476
timer-event-start,"V8.CompileMicroSeconds",67802
code-creation,Script,18,67843,0x2063a7b75570,64," _stream_passthrough.js:1:1",0x2063a7b753c8,~
code-creation,Function,18,67870,0x2063a7b757c8,136," _stream_passthrough.js:1:11",0x2063a7b75490,~
timer-event-end,"V8.CompileMicroSeconds",67880
timer-event-end,"V8.CompileCode",67886
timer-event-end,"V8.CompileScriptMicroSeconds",67896
timer-event-end,"V8.External",67903
timer-event-start,"V8.External",67909
timer-event-start,"V8.Execute",67916
timer-event-start,"V8.Execute",67922
timer-event-end,"V8.Execute",67928
timer-event-end,"V8.Execute",67934
timer-event-end,"V8.External",67939
timer-event-start,"V8.External",67951
timer-event-end,"V8.External",67961
timer-event-start,"V8.External",67986
timer-event-end,"V8.External",68018
timer-event-start,"V8.External",68030
timer-event-start,"V8.CompileScriptMicroSeconds",68040
timer-event-start,"V8.CompileCode",68059
timer-event-start,"V8.CompileMicroSeconds",68202
code-creation,Script,18,68233,0x2063a7b768c8,64," internal/fs.js:1:1",0x2063a7b76720,~
code-creation,Function,18,68281,0x2063a7b76f70,416," internal/fs.js:1:11",0x2063a7b767e8,~
timer-event-end,"V8.CompileMicroSeconds",68292
timer-event-end,"V8.CompileCode",68298
timer-event-end,"V8.CompileScriptMicroSeconds",68306
timer-event-end,"V8.External",68312
timer-event-start,"V8.External",68319
timer-event-start,"V8.Execute",68326
timer-event-start,"V8.Execute",68331
timer-event-end,"V8.Execute",68339
timer-event-end,"V8.Execute",68344
timer-event-end,"V8.External",68350
timer-event-start,"V8.External",68359
timer-event-end,"V8.External",68366
timer-event-start,"V8.External",68378
timer-event-end,"V8.External",68385
timer-event-start,"V8.External",68393
timer-event-end,"V8.External",68402
timer-event-start,"V8.External",68411
timer-event-end,"V8.External",68417
timer-event-start,"V8.External",68442
timer-event-end,"V8.External",68452
timer-event-start,"V8.External",68461
timer-event-end,"V8.External",68468
timer-event-start,"V8.External",68478
timer-event-end,"V8.External",68487
timer-event-start,"V8.External",68541
timer-event-end,"V8.External",68551
timer-event-start,"V8.External",68633
timer-event-end,"V8.External",68643
timer-event-start,"V8.External",68656
timer-event-end,"V8.External",68664
timer-event-start,"V8.External",68696
timer-event-end,"V8.External",68705
timer-event-start,"V8.External",68725
timer-event-end,"V8.External",68734
timer-event-start,"V8.External",68766
timer-event-end,"V8.External",68774
timer-event-start,"V8.External",68781
timer-event-end,"V8.External",68787
timer-event-start,"V8.External",68793
timer-event-end,"V8.External",68799
timer-event-start,"V8.External",68809
timer-event-start,"V8.CompileScriptMicroSeconds",68819
timer-event-start,"V8.CompileCode",68841
timer-event-start,"V8.CompileMicroSeconds",68976
code-creation,Script,18,69024,0x2063a7b7aa88,64," internal/loader/Loader.js:1:1",0x2063a7b7a8e0,~
tick,0x0,69051,0,0x0,3
code-creation,Function,18,69075,0x2063a7b7b088,368," internal/loader/Loader.js:1:11",0x2063a7b7a9a8,~
timer-event-end,"V8.CompileMicroSeconds",69087
timer-event-end,"V8.CompileCode",69093
timer-event-end,"V8.CompileScriptMicroSeconds",69101
timer-event-end,"V8.External",69107
timer-event-start,"V8.External",69114
timer-event-start,"V8.Execute",69121
timer-event-start,"V8.Execute",69126
timer-event-end,"V8.Execute",69133
timer-event-end,"V8.Execute",69138
timer-event-end,"V8.External",69144
timer-event-start,"V8.External",69155
timer-event-start,"V8.CompileScriptMicroSeconds",69166
timer-event-start,"V8.CompileCode",69182
timer-event-start,"V8.CompileMicroSeconds",69278
code-creation,Script,18,69305,0x2063a7b7bde0,64," internal/loader/ModuleWrap.js:1:1",0x2063a7b7bc38,~
code-creation,Function,18,69337,0x2063a7b7bff0,264," internal/loader/ModuleWrap.js:1:11",0x2063a7b7bd00,~
timer-event-end,"V8.CompileMicroSeconds",69348
timer-event-end,"V8.CompileCode",69354
timer-event-end,"V8.CompileScriptMicroSeconds",69362
timer-event-end,"V8.External",69368
timer-event-start,"V8.External",69374
timer-event-start,"V8.Execute",69381
timer-event-start,"V8.Execute",69387
timer-event-end,"V8.Execute",69393
timer-event-end,"V8.Execute",69399
timer-event-end,"V8.External",69404
timer-event-start,"V8.External",69411
timer-event-end,"V8.External",69448
timer-event-start,"V8.External",69477
timer-event-start,"V8.CompileScriptMicroSeconds",69489
timer-event-start,"V8.CompileCode",69503
timer-event-start,"V8.CompileMicroSeconds",69559
code-creation,Script,18,69581,0x2063a7b7d5b8,64," internal/loader/ModuleMap.js:1:1",0x2063a7b7d410,~
code-creation,Function,18,69609,0x2063a7b7d9e0,280," internal/loader/ModuleMap.js:1:11",0x2063a7b7d4d8,~
timer-event-end,"V8.CompileMicroSeconds",69620
timer-event-end,"V8.CompileCode",69625
timer-event-end,"V8.CompileScriptMicroSeconds",69633
timer-event-end,"V8.External",69639
timer-event-start,"V8.External",69646
timer-event-start,"V8.Execute",69653
timer-event-start,"V8.Execute",69658
timer-event-end,"V8.Execute",69665
timer-event-end,"V8.Execute",69670
timer-event-end,"V8.External",69676
timer-event-start,"V8.External",69686
timer-event-start,"V8.CompileScriptMicroSeconds",69696
timer-event-start,"V8.CompileCode",69716
timer-event-start,"V8.CompileMicroSeconds",69828
code-creation,Script,18,69851,0x2063a7b7e410,64," internal/loader/ModuleJob.js:1:1",0x2063a7b7e268,~
code-creation,Function,18,69879,0x2063a7b7e758,240," internal/loader/ModuleJob.js:1:11",0x2063a7b7e330,~
timer-event-end,"V8.CompileMicroSeconds",69889
timer-event-end,"V8.CompileCode",69895
timer-event-end,"V8.CompileScriptMicroSeconds",69902
timer-event-end,"V8.External",69908
timer-event-start,"V8.External",69915
timer-event-start,"V8.Execute",69921
timer-event-start,"V8.Execute",69927
timer-event-end,"V8.Execute",69934
timer-event-end,"V8.Execute",69939
timer-event-end,"V8.External",69944
timer-event-start,"V8.External",69954
timer-event-start,"V8.CompileScriptMicroSeconds",69964
timer-event-start,"V8.CompileCode",69976
timer-event-start,"V8.CompileMicroSeconds",70034
code-creation,Script,18,70059,0x2063a7b7eeb8,64," internal/safe_globals.js:1:1",0x2063a7b7ed10,~
code-creation,Function,18,70102,0x2063a7b7f380,256," internal/safe_globals.js:1:11",0x2063a7b7edd8,~
timer-event-end,"V8.CompileMicroSeconds",70112
timer-event-end,"V8.CompileCode",70118
timer-event-end,"V8.CompileScriptMicroSeconds",70126
timer-event-end,"V8.External",70132
timer-event-start,"V8.External",70139
timer-event-start,"V8.Execute",70145
timer-event-start,"V8.Execute",70151
timer-event-end,"V8.Execute",70158
timer-event-end,"V8.Execute",70163
timer-event-end,"V8.External",70168
timer-event-start,"V8.External",70176
timer-event-end,"V8.External",70182
timer-event-start,"V8.External",70191
timer-event-end,"V8.External",70197
timer-event-start,"V8.CompileCode",70209
code-creation,Function,18,70244,0x2063a7b7f8d0,160,"makeSafe internal/safe_globals.js:15:18",0x2063a7b7eff8,~
code-creation,LazyCompile,18,70258,0x2063a7b7f8d0,160,"makeSafe internal/safe_globals.js:15:18",0x2063a7b7eff8,~
timer-event-end,"V8.CompileCode",70267
timer-event-start,"V8.CompileCode",70274
tick,0x100575d3d,70340,0,0x10058d7f9,2,0x1005ff7cc,0x2063a7b7f919,0x2063a7b7f3fc,0x20632f6399f8,0x20632f638edd,0x2063a7b7e7a0,0x20632f6399f8,0x20632f638edd,0x2063a7b7da28,0x20632f6399f8,0x20632f638edd,0x2063a7b7b12a,0x20632f6399f8,0x20632f638edd,0x2063a7b4090d,0x20632f6399f8,0x20632f638edd,0x2063a7b3d791,0x20632f63721b,0x20632f632476
code-creation,Function,18,70359,0x2063a7b7fd70,560,"copyProps internal/safe_globals.js:3:19",0x2063a7b7ef30,~
code-creation,LazyCompile,18,70372,0x2063a7b7fd70,560,"copyProps internal/safe_globals.js:3:19",0x2063a7b7ef30,~
timer-event-end,"V8.CompileCode",70381
timer-event-start,"V8.External",70425
timer-event-start,"V8.CompileCode",70433
code-creation,Function,18,70452,0x2063b947f868,80,"SafeMap internal/safe_globals.js:24:33",0x2063a7b7f0c0,~
code-creation,LazyCompile,18,70462,0x2063b947f868,80,"SafeMap internal/safe_globals.js:24:33",0x2063a7b7f0c0,~
timer-event-end,"V8.CompileCode",70471
timer-event-end,"V8.External",70477
timer-event-start,"V8.External",70483
timer-event-end,"V8.External",70489
timer-event-start,"V8.External",70495
timer-event-end,"V8.External",70501
timer-event-start,"V8.External",70523
timer-event-end,"V8.External",70531
timer-event-start,"V8.External",70538
timer-event-end,"V8.External",70544
timer-event-start,"V8.External",70556
timer-event-end,"V8.External",70563
timer-event-start,"V8.External",70569
timer-event-end,"V8.External",70574
timer-event-start,"V8.External",70597
timer-event-start,"V8.CompileCode",70603
code-creation,Function,18,70621,0x2063b947fc78,80,"SafeSet internal/safe_globals.js:25:33",0x2063a7b7f188,~
code-creation,LazyCompile,18,70631,0x2063b947fc78,80,"SafeSet internal/safe_globals.js:25:33",0x2063a7b7f188,~
timer-event-end,"V8.CompileCode",70639
timer-event-end,"V8.External",70645
timer-event-start,"V8.External",70651
timer-event-end,"V8.External",70657
timer-event-start,"V8.External",70663
timer-event-end,"V8.External",70668
timer-event-start,"V8.External",70679
timer-event-end,"V8.External",70686
timer-event-start,"V8.External",70693
timer-event-end,"V8.External",70699
timer-event-start,"V8.External",70710
timer-event-end,"V8.External",70716
timer-event-start,"V8.External",70723
timer-event-end,"V8.External",70729
timer-event-start,"V8.External",70748
timer-event-end,"V8.External",70755
timer-event-start,"V8.External",70763
timer-event-end,"V8.External",70769
timer-event-start,"V8.External",70784
timer-event-start,"V8.CompileCode",70791
code-creation,Function,18,70808,0x20633f03a2e0,80,"SafePromise internal/safe_globals.js:26:41",0x2063a7b7f250,~
code-creation,LazyCompile,18,70817,0x20633f03a2e0,80,"SafePromise internal/safe_globals.js:26:41",0x2063a7b7f250,~
timer-event-end,"V8.CompileCode",70826
timer-event-end,"V8.External",70831
timer-event-start,"V8.External",70838
timer-event-end,"V8.External",70843
timer-event-start,"V8.External",70849
timer-event-end,"V8.External",70855
timer-event-start,"V8.External",70872
timer-event-end,"V8.External",70878
timer-event-start,"V8.External",70887
timer-event-end,"V8.External",70893
timer-event-start,"V8.External",70908
timer-event-end,"V8.External",70930
timer-event-start,"V8.External",70950
timer-event-end,"V8.External",70957
timer-event-start,"V8.External",70964
timer-event-end,"V8.External",70970
timer-event-start,"V8.External",70984
timer-event-start,"V8.CompileScriptMicroSeconds",70996
timer-event-start,"V8.CompileCode",71022
timer-event-start,"V8.CompileMicroSeconds",71193
code-creation,Script,18,71229,0x20633f03ae40,64," internal/loader/ModuleRequest.js:1:1",0x20633f03ac98,~
code-creation,Function,18,71279,0x20633f03b4d0,632," internal/loader/ModuleRequest.js:1:11",0x20633f03ad60,~
timer-event-end,"V8.CompileMicroSeconds",71290
timer-event-end,"V8.CompileCode",71296
timer-event-end,"V8.CompileScriptMicroSeconds",71304
timer-event-end,"V8.External",71310
timer-event-start,"V8.External",71317
timer-event-start,"V8.Execute",71324
timer-event-start,"V8.Execute",71329
timer-event-end,"V8.Execute",71337
timer-event-end,"V8.Execute",71342
timer-event-end,"V8.External",71347
timer-event-start,"V8.External",71362
timer-event-start,"V8.CompileScriptMicroSeconds",71373
timer-event-start,"V8.CompileCode",71466
tick,0x1005767a6,71601,1,0x1007837ce,2,0x100219d2e,0x20632f63a40d,0x20632f6399d8,0x20632f638edd,0x20633f03b5b1,0x20632f6399f8,0x20632f638edd,0x2063a7b7b13e,0x20632f6399f8,0x20632f638edd,0x2063a7b4090d,0x20632f6399f8,0x20632f638edd,0x2063a7b3d791,0x20632f63721b,0x20632f632476
timer-event-start,"V8.CompileMicroSeconds",72266
code-creation,Script,18,72318,0x20633f03cd88,64," url.js:1:1",0x20633f03cbe0,~
code-creation,Function,18,72370,0x20633f03db80,600," url.js:1:11",0x20633f03cca8,~
timer-event-end,"V8.CompileMicroSeconds",72381
timer-event-end,"V8.CompileCode",72388
timer-event-end,"V8.CompileScriptMicroSeconds",72398
timer-event-end,"V8.External",72404
timer-event-start,"V8.External",72411
timer-event-start,"V8.Execute",72421
timer-event-start,"V8.Execute",72426
timer-event-end,"V8.Execute",72434
timer-event-end,"V8.Execute",72439
timer-event-end,"V8.External",72445
timer-event-start,"V8.External",72453
timer-event-end,"V8.External",72460
timer-event-start,"V8.External",72466
timer-event-end,"V8.External",72472
timer-event-start,"V8.External",72504
timer-event-end,"V8.External",72514
timer-event-start,"V8.External",72540
timer-event-end,"V8.External",72548
timer-event-start,"V8.External",72558
timer-event-start,"V8.CompileScriptMicroSeconds",72569
timer-event-start,"V8.CompileCode",72582
timer-event-start,"V8.CompileMicroSeconds",72636
code-creation,Script,18,72660,0x20633f03edd8,64," internal/loader/search.js:1:1",0x20633f03ec30,~
code-creation,Function,18,72688,0x20633f03ef78,192," internal/loader/search.js:1:11",0x20633f03ecf8,~
timer-event-end,"V8.CompileMicroSeconds",72698
timer-event-end,"V8.CompileCode",72704
timer-event-end,"V8.CompileScriptMicroSeconds",72712
timer-event-end,"V8.External",72718
timer-event-start,"V8.External",72725
timer-event-start,"V8.Execute",72731
timer-event-start,"V8.Execute",72737
timer-event-end,"V8.Execute",72744
timer-event-end,"V8.Execute",72749
timer-event-end,"V8.External",72754
timer-event-start,"V8.External",72762
timer-event-end,"V8.External",72769
timer-event-start,"V8.CompileCode",72776
code-creation,Function,18,72892,0x20633f03f6b8,344,"promisify internal/util.js:207:19",0x20632f65c380,~
tick,0x1004e71af,72914,0,0x7ffeefbfcfb0,2,0x1005ff7cc,0x20633f03b671,0x20632f6399f8,0x20632f638edd,0x2063a7b7b13e,0x20632f6399f8,0x20632f638edd,0x2063a7b4090d,0x20632f6399f8,0x20632f638edd,0x2063a7b3d791,0x20632f63721b,0x20632f632476
code-creation,LazyCompile,18,72927,0x20633f03f6b8,344,"promisify internal/util.js:207:19",0x20632f65c380,~
timer-event-end,"V8.CompileCode",72937
timer-event-start,"V8.External",72962
timer-event-start,"V8.CompileCode",72970
code-creation,Function,18,73049,0x20633f03fea8,344,"fs.readFile fs.js:336:23",0x2063a7b55fa0,~
code-creation,LazyCompile,18,73062,0x20633f03fea8,344,"fs.readFile fs.js:336:23",0x2063a7b55fa0,~
timer-event-end,"V8.CompileCode",73070
timer-event-end,"V8.External",73077
timer-event-start,"V8.External",73086
timer-event-end,"V8.External",73092
timer-event-start,"V8.External",73114
timer-event-end,"V8.External",73123
timer-event-start,"V8.External",73133
timer-event-start,"V8.CompileCode",73139
code-creation,Function,18,73203,0x20633f040540,216,"fn internal/util.js:227:14",0x20633f03f4a8,~
code-creation,LazyCompile,18,73215,0x20633f040540,216,"fn internal/util.js:227:14",0x20633f03f4a8,~
timer-event-end,"V8.CompileCode",73224
timer-event-end,"V8.External",73230
timer-event-start,"V8.External",73236
timer-event-end,"V8.External",73244
timer-event-start,"V8.External",73250
timer-event-end,"V8.External",73255
timer-event-start,"V8.External",73261
timer-event-end,"V8.External",73267
timer-event-start,"V8.External",73273
timer-event-end,"V8.External",73281
timer-event-start,"V8.External",73287
timer-event-end,"V8.External",73292
timer-event-start,"V8.External",73326
timer-event-end,"V8.External",73334
timer-event-start,"V8.External",73372
timer-event-end,"V8.External",73382
timer-event-start,"V8.CompileCode",73400
code-creation,Function,18,73480,0x20633f041430,416,"Module._initPaths module.js:689:29",0x2063a7b402b0,~
code-creation,LazyCompile,18,73494,0x20633f041430,416,"Module._initPaths module.js:689:29",0x2063a7b402b0,~
timer-event-end,"V8.CompileCode",73503
timer-event-start,"V8.External",73512
timer-event-end,"V8.External",73519
timer-event-start,"V8.CompileCode",73526
code-creation,Function,18,73598,0x20633f041a50,272,"resolve path.js:1166:28",0x2063a7b60288,~
code-creation,LazyCompile,18,73610,0x20633f041a50,272,"resolve path.js:1166:28",0x2063a7b60288,~
timer-event-end,"V8.CompileCode",73618
timer-event-start,"V8.CompileCode",73628
code-creation,Function,18,73656,0x20633f041e40,96,"assertPath path.js:26:20",0x2063a7b5f6d0,~
code-creation,LazyCompile,18,73667,0x20633f041e40,96,"assertPath path.js:26:20",0x2063a7b5f6d0,~
timer-event-end,"V8.CompileCode",73675
timer-event-start,"V8.External",73683
timer-event-end,"V8.External",73689
timer-event-start,"V8.External",73698
timer-event-end,"V8.External",73703
timer-event-start,"V8.External",73713
timer-event-end,"V8.External",73719
timer-event-start,"V8.CompileCode",73728
code-creation,Function,18,73849,0x20633f0420e8,568,"normalizeStringPosix path.js:106:30",0x2063a7b5f860,~
code-creation,LazyCompile,18,73861,0x20633f0420e8,568,"normalizeStringPosix path.js:106:30",0x2063a7b5f860,~
timer-event-end,"V8.CompileCode",73870
timer-event-start,"V8.External",73879
timer-event-end,"V8.External",73885
timer-event-start,"V8.External",73891
timer-event-end,"V8.External",73896
timer-event-start,"V8.External",73904
timer-event-end,"V8.External",73910
timer-event-start,"V8.External",73916
timer-event-end,"V8.External",73921
timer-event-start,"V8.External",73929
timer-event-end,"V8.External",73935
timer-event-start,"V8.External",73943
timer-event-end,"V8.External",73949
timer-event-start,"V8.External",73960
timer-event-end,"V8.External",73966
timer-event-start,"V8.External",73975
timer-event-end,"V8.External",73981
timer-event-start,"V8.External",73987
timer-event-end,"V8.External",73992
timer-event-start,"V8.External",73998
timer-event-end,"V8.External",74003
timer-event-start,"V8.External",74012
timer-event-end,"V8.External",74018
timer-event-start,"V8.External",74024
timer-event-end,"V8.External",74029
timer-event-start,"V8.External",74035
timer-event-end,"V8.External",74040
timer-event-start,"V8.External",74050
timer-event-end,"V8.External",74056
timer-event-start,"V8.External",74069
timer-event-end,"V8.External",74075
timer-event-start,"V8.External",74086
timer-event-end,"V8.External",74093
timer-event-start,"V8.External",74104
timer-event-end,"V8.External",74110
tick,0x7fff758292c2,74157,0,0x7fff7576a796,4,0x1004c17ee,0x20633f041b2a,0x20633f04150e,0x2063a7b40b41,0x20632f6399f8,0x20632f638edd,0x2063a7b3d791,0x20632f63721b,0x20632f632476
timer-event-start,"V8.External",74178
timer-event-end,"V8.External",74188
timer-event-start,"V8.External",74209
timer-event-start,"V8.CompileScriptMicroSeconds",74226
timer-event-start,"V8.CompileCode",74278
timer-event-start,"V8.CompileMicroSeconds",74508
code-creation,Script,18,74547,0x20633f043208,64," console.js:1:1",0x20633f043060,~
code-creation,Function,18,74603,0x20633f044058,496," console.js:1:11",0x20633f043128,~
timer-event-end,"V8.CompileMicroSeconds",74614
timer-event-end,"V8.CompileCode",74620
timer-event-end,"V8.CompileScriptMicroSeconds",74629
timer-event-end,"V8.External",74635
timer-event-start,"V8.External",74642
timer-event-start,"V8.Execute",74650
timer-event-start,"V8.Execute",74655
timer-event-end,"V8.Execute",74663
timer-event-end,"V8.Execute",74669
timer-event-end,"V8.External",74674
timer-event-start,"V8.External",74685
timer-event-end,"V8.External",74695
timer-event-start,"V8.CompileCode",74708
code-creation,Function,18,74762,0x20633f044fa0,152,"getStdout internal/process/stdio.js:12:21",0x2063a7b232d8,~
code-creation,LazyCompile,18,74775,0x20633f044fa0,152,"getStdout internal/process/stdio.js:12:21",0x2063a7b232d8,~
timer-event-end,"V8.CompileCode",74784
timer-event-start,"V8.CompileCode",74791
code-creation,Function,18,74861,0x20633f0453b8,296,"createWritableStdioStream internal/process/stdio.js:142:35",0x2063a7b22ee8,~
code-creation,LazyCompile,18,74874,0x20633f0453b8,296,"createWritableStdioStream internal/process/stdio.js:142:35",0x2063a7b22ee8,~
timer-event-end,"V8.CompileCode",74883
timer-event-start,"V8.External",74891
timer-event-end,"V8.External",74956
timer-event-start,"V8.External",74965
timer-event-end,"V8.External",74994
timer-event-start,"V8.CompileCode",75008
code-creation,Function,18,75064,0x20633f0481e0,168,"SyncWriteStream internal/fs.js:59:25",0x2063a7b76ad0,~
code-creation,LazyCompile,18,75077,0x20633f0481e0,168,"SyncWriteStream internal/fs.js:59:25",0x2063a7b76ad0,~
timer-event-end,"V8.CompileCode",75085
timer-event-start,"V8.CompileCode",75094
code-creation,Function,18,75150,0x20633f0484c8,216,"Writable _stream_writable.js:194:18",0x2063a7b6f818,~
code-creation,LazyCompile,18,75161,0x20633f0484c8,216,"Writable _stream_writable.js:194:18",0x2063a7b6f818,~
timer-event-end,"V8.CompileCode",75170
timer-event-start,"V8.CompileCode",75177
code-creation,Function,18,75288,0x20633f048a10,416,"WritableState _stream_writable.js:41:23",0x2063a7b6f750,~
code-creation,LazyCompile,18,75301,0x20633f048a10,416,"WritableState _stream_writable.js:41:23",0x2063a7b6f750,~
timer-event-end,"V8.CompileCode",75310
timer-event-start,"V8.CompileCode",75359
code-creation,Function,18,75383,0x20633f049518,80,"Stream internal/streams/legacy.js:6:16",0x2063a7b68158,~
code-creation,LazyCompile,18,75394,0x20633f049518,80,"Stream internal/streams/legacy.js:6:16",0x2063a7b68158,~
timer-event-end,"V8.CompileCode",75402
timer-event-start,"V8.CompileCode",75460
tick,0x312222951903,75477,0,0x2063b941b0a1,0,0x20632f63ddaf,0x20632f63db9f,0x20633f04955b,0x20633f048599,0x20633f048231,0x20633f045476,0x20633f044fe8,0x20633f044219,0x20632f6399f8,0x20632f638edd,0x2063a7b3d7a8,0x20632f63721b,0x20632f632476
code-creation,Function,18,75510,0x20633f049b80,152,"getStderr internal/process/stdio.js:27:21",0x2063a7b233a0,~
code-creation,LazyCompile,18,75522,0x20633f049b80,152,"getStderr internal/process/stdio.js:27:21",0x2063a7b233a0,~
timer-event-end,"V8.CompileCode",75531
