v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
tick,0x7fff7581f246,692,0,0x0,4
profiler,"begin",1000
tick,0x7fff759ea053,1999,0,0x0,4
tick,0x7fff759ea04f,3257,0,0x0,4
code-creation,Builtin,5,5640,0x76fe11d1240,134,"ObjectGetOwnPropertyDescriptor"
code-creation,Builtin,5,5646,0x76fe11d12e0,134,"ObjectGetOwnPropertyDescriptors"
code-creation,Builtin,5,5653,0x76fe11d1380,134,"ObjectGetOwnPropertyNames"
code-creation,Builtin,5,5660,0x76fe11d1420,134,"ObjectGetOwnPropertySymbols"
code-creation,Builtin,5,5667,0x76fe11d14c0,134,"ObjectIs"
code-creation,Builtin,5,5673,0x76fe11d1560,134,"ObjectPreventExtensions"
code-creation,Builtin,5,5680,0x76fe11d1600,134,"ObjectSeal"
code-creation,Builtin,5,5687,0x76fe11d16a0,972,"ObjectCreate"
code-creation,Builtin,5,5694,0x76fe11d1a80,134,"ObjectDefineProperties"
code-creation,Builtin,5,5700,0x76fe11d1b20,134,"ObjectDefineProperty"
code-creation,Builtin,5,5707,0x76fe11d1bc0,134,"ObjectFreeze"
code-creation,Builtin,5,5714,0x76fe11d1c60,134,"ObjectGetPrototypeOf"
code-creation,Builtin,5,5721,0x76fe11d1d00,134,"ObjectSetPrototypeOf"
code-creation,Builtin,5,5741,0x76fe11d1da0,134,"ObjectIsExtensible"
code-creation,Builtin,5,5748,0x76fe11d1e40,134,"ObjectIsFrozen"
code-creation,Builtin,5,5755,0x76fe11d1ee0,134,"ObjectIsSealed"
code-creation,Builtin,5,5762,0x76fe11d1f80,640,"ObjectKeys"
code-creation,Builtin,5,5769,0x76fe11d2200,134,"ObjectEntries"
code-creation,Builtin,5,5775,0x76fe11d22a0,134,"ObjectValues"
code-creation,Builtin,5,5784,0x76fe11d2340,134,"ObjectDefineGetter"
code-creation,Builtin,5,5791,0x76fe11d23e0,134,"ObjectDefineSetter"
code-creation,Builtin,5,5798,0x76fe11d2480,2155,"ObjectHasOwnProperty"
code-creation,Builtin,5,5804,0x76fe11d2d00,134,"ObjectLookupGetter"
code-creation,Builtin,5,5811,0x76fe11d2da0,134,"ObjectLookupSetter"
code-creation,Builtin,5,5829,0x76fe11d2e40,319,"ObjectPrototypeIsPrototypeOf"
tick,0x10050b7ce,5844,0,0x0,4
code-creation,Builtin,5,5868,0x76fe11d2f80,134,"ObjectPrototypePropertyIsEnumerable"
code-creation,Builtin,5,5878,0x76fe11d3020,880,"ObjectProtoToString"
code-creation,Builtin,5,5885,0x76fe11d33a0,139,"ObjectPrototypeValueOf"
code-creation,Builtin,5,5892,0x76fe11d3440,134,"ObjectPrototypeGetProto"
code-creation,Builtin,5,5899,0x76fe11d34e0,134,"ObjectPrototypeSetProto"
code-creation,Builtin,5,5906,0x76fe11d3580,134,"FunctionConstructor"
code-creation,Builtin,5,5913,0x76fe11d3620,160,"FunctionPrototypeApply"
code-creation,Builtin,5,5920,0x76fe11d36c0,1392,"CallWithArrayLike"
code-creation,Builtin,5,5927,0x76fe11d3c40,177,"CallVarargs"
code-creation,Builtin,5,5933,0x76fe11d3d00,964,"FastFunctionPrototypeBind"
code-creation,Builtin,5,5940,0x76fe11d40e0,134,"FunctionPrototypeBind"
code-creation,Builtin,5,5947,0x76fe11d4180,143,"FunctionPrototypeCall"
code-creation,Builtin,5,5954,0x76fe11d4220,134,"FunctionPrototypeToString"
code-creation,Builtin,5,5961,0x76fe11d42c0,355,"FunctionPrototypeHasInstance"
code-creation,Builtin,5,5968,0x76fe11d4440,143,"AsyncIteratorValueUnwrap"
code-creation,Builtin,5,5975,0x76fe11d44e0,1160,"AsyncGeneratorAwaitCaught"
code-creation,Builtin,5,5982,0x76fe11d4980,1136,"AsyncGeneratorAwaitUncaught"
code-creation,Builtin,5,5989,0x76fe11d4e00,251,"AsyncGeneratorAwaitResolveClosure"
code-creation,Builtin,5,5995,0x76fe11d4f00,259,"AsyncGeneratorAwaitRejectClosure"
code-creation,Builtin,5,6002,0x76fe11d5020,116,"ArrayCode"
code-creation,Builtin,5,6009,0x76fe11d50a0,203,"ArrayIsArray"
code-creation,Builtin,5,6016,0x76fe11d5180,134,"ArrayConcat"
code-creation,Builtin,5,6023,0x76fe11d5220,763,"FastArrayPop"
code-creation,Builtin,5,6030,0x76fe11d5520,134,"ArrayPop"
code-creation,Builtin,5,6037,0x76fe11d55c0,2660,"FastArrayPush"
code-creation,Builtin,5,6044,0x76fe11d6040,134,"ArrayPush"
code-creation,Builtin,5,6050,0x76fe11d60e0,1176,"FastArrayShift"
code-creation,Builtin,5,6057,0x76fe11d6580,134,"ArrayShift"
code-creation,Builtin,5,6064,0x76fe11d6620,134,"ArrayUnshift"
code-creation,Builtin,5,6071,0x76fe11d66c0,134,"ArraySlice"
code-creation,Builtin,5,6078,0x76fe11d6760,134,"ArraySplice"
code-creation,Builtin,5,6085,0x76fe11d6800,1556,"ArrayIncludes"
code-creation,Builtin,5,6092,0x76fe11d6e20,1292,"ArrayIndexOf"
code-creation,Builtin,5,6099,0x76fe11d7340,502,"ArrayPrototypeKeys"
code-creation,Builtin,5,6105,0x76fe11d7540,646,"ArrayPrototypeEntries"
code-creation,Builtin,5,6112,0x76fe11d77e0,646,"ArrayPrototypeValues"
code-creation,Builtin,5,6119,0x76fe11d7a80,1685,"ArrayForEach"
code-creation,Builtin,5,6126,0x76fe11d8120,666,"ToLength"
code-creation,Builtin,5,6133,0x76fe11d83c0,365,"NonNumberToNumber"
code-creation,Builtin,5,6140,0x76fe11d8540,298,"NonPrimitiveToPrimitive_Number"
code-creation,Builtin,5,6146,0x76fe11d8680,2832,"ArrayForEachLoopContinuation"
code-creation,Builtin,5,6153,0x76fe11d91a0,6170,"ArrayFilter"
code-creation,Builtin,5,6160,0x76fe11da9c0,4860,"ArrayFilterLoopContinuation"
code-creation,Builtin,5,6167,0x76fe11dbcc0,168,"Construct"
code-creation,Builtin,5,6174,0x76fe11dbd80,114,"ConstructFunction"
code-creation,Builtin,5,6181,0x76fe11dbe00,249,"ConstructBoundFunction"
code-creation,Builtin,5,6188,0x76fe11dbf00,121,"ConstructProxy"
code-creation,Builtin,5,6195,0x76fe11dbf80,2972,"ArrayMap"
code-creation,Builtin,5,6219,0x76fe11dcb20,2876,"ArrayMapLoopContinuation"
code-creation,Builtin,5,6227,0x76fe11dd660,1949,"ArrayEvery"
code-creation,Builtin,5,6233,0x76fe11dde00,2928,"ArrayEveryLoopContinuation"
code-creation,Builtin,5,6240,0x76fe11de980,1949,"ArraySome"
code-creation,Builtin,5,6247,0x76fe11df120,2928,"ArraySomeLoopContinuation"
code-creation,Builtin,5,6254,0x76fe11dfca0,1827,"ArrayReduce"
code-creation,Builtin,5,6260,0x76fe11e03e0,2924,"ArrayReduceLoopContinuation"
code-creation,Builtin,5,6267,0x76fe11e0f60,1972,"ArrayReduceRight"
code-creation,Builtin,5,6274,0x76fe11e1720,2924,"ArrayReduceRightLoopContinuation"
code-creation,Builtin,5,6280,0x76fe11e22a0,3184,"ArrayIteratorPrototypeNext"
code-creation,Builtin,5,6287,0x76fe11e2f20,143,"NumberConstructor"
code-creation,Builtin,5,6294,0x76fe11e2fc0,373,"ToNumber"
code-creation,Builtin,5,6301,0x76fe11e3140,290,"NumberConstructor_ConstructStub"
code-creation,Builtin,5,6308,0x76fe11e3280,134,"NumberPrototypeToExponential"
code-creation,Builtin,5,6315,0x76fe11e3320,134,"NumberPrototypeToFixed"
code-creation,Builtin,5,6321,0x76fe11e33c0,134,"NumberPrototypeToPrecision"
code-creation,Builtin,5,6328,0x76fe11e3460,134,"NumberPrototypeToString"
code-creation,Builtin,5,6335,0x76fe11e3500,235,"NumberPrototypeValueOf"
code-creation,Builtin,5,6342,0x76fe11e3600,180,"NumberIsFinite"
code-creation,Builtin,5,6348,0x76fe11e36c0,448,"NumberIsInteger"
code-creation,Builtin,5,6355,0x76fe11e3880,172,"NumberIsNaN"
code-creation,Builtin,5,6362,0x76fe11e3940,492,"NumberIsSafeInteger"
code-creation,Builtin,5,6369,0x76fe11e3b40,271,"NumberParseFloat"
code-creation,Builtin,5,6375,0x76fe11e3c60,459,"ToString"
code-creation,Builtin,5,6382,0x76fe11e3e40,439,"NumberParseInt"
code-creation,Builtin,5,6389,0x76fe11e4000,134,"BooleanConstructor"
code-creation,Builtin,5,6396,0x76fe11e40a0,134,"BooleanConstructor_ConstructStub"
code-creation,Builtin,5,6402,0x76fe11e4140,239,"BooleanPrototypeToString"
code-creation,Builtin,5,6409,0x76fe11e4240,235,"BooleanPrototypeValueOf"
code-creation,Builtin,5,6416,0x76fe11e4340,201,"StringConstructor"
code-creation,Builtin,5,6423,0x76fe11e4420,288,"StringConstructor_ConstructStub"
code-creation,Builtin,5,6430,0x76fe11e4540,1860,"StringFromCharCode"
code-creation,Builtin,5,6437,0x76fe11e4ca0,134,"StringFromCodePoint"
code-creation,Builtin,5,6444,0x76fe11e4d40,1611,"StringPrototypeCharAt"
code-creation,Builtin,5,6451,0x76fe11e53a0,1229,"StringPrototypeCharCodeAt"
code-creation,Builtin,5,6458,0x76fe11e5880,524,"StringPrototypeConcat"
code-creation,Builtin,5,6464,0x76fe11e5aa0,134,"StringPrototypeEndsWith"
code-creation,Builtin,5,6471,0x76fe11e5b40,134,"StringPrototypeIncludes"
code-creation,Builtin,5,6478,0x76fe11e5be0,1716,"StringPrototypeIndexOf"
code-creation,Builtin,5,6485,0x76fe11e62a0,134,"StringPrototypeLastIndexOf"
code-creation,Builtin,5,6492,0x76fe11e6340,134,"StringPrototypeNormalizeIntl"
code-creation,Builtin,5,6498,0x76fe11e63e0,1568,"StringPrototypeReplace"
code-creation,Builtin,5,6508,0x76fe11e6a00,20688,"RegExpReplace"
code-creation,Builtin,5,6515,0x76fe11ebae0,1268,"StringIndexOf"
code-creation,Builtin,5,6522,0x76fe11ebfe0,347,"RegExpExecAtom"
code-creation,Builtin,5,6529,0x76fe11ec140,4696,"StringPrototypeSlice"
code-creation,Builtin,5,6535,0x76fe11ed3a0,2600,"StringPrototypeSplit"
code-creation,Builtin,5,6542,0x76fe11edde0,17399,"RegExpSplit"
code-creation,Builtin,5,6549,0x76fe11f21e0,4952,"StringPrototypeSubstr"
code-creation,Builtin,5,6556,0x76fe11f3540,4984,"StringPrototypeSubstring"
code-creation,Builtin,5,6562,0x76fe11f48c0,134,"StringPrototypeStartsWith"
code-creation,Builtin,5,6569,0x76fe11f4960,235,"StringPrototypeToString"
code-creation,Builtin,5,6576,0x76fe11f4a60,134,"StringPrototypeTrim"
code-creation,Builtin,5,6582,0x76fe11f4b00,134,"StringPrototypeTrimLeft"
code-creation,Builtin,5,6589,0x76fe11f4ba0,134,"StringPrototypeTrimRight"
code-creation,Builtin,5,6596,0x76fe11f4c40,255,"StringPrototypeToLowerCaseIntl"
code-creation,Builtin,5,6603,0x76fe11f4d40,996,"StringToLowerCaseIntl"
code-creation,Builtin,5,6624,0x76fe11f5140,134,"StringPrototypeToUpperCaseIntl"
code-creation,Builtin,5,6631,0x76fe11f51e0,235,"StringPrototypeValueOf"
code-creation,Builtin,5,6638,0x76fe11f52e0,428,"StringPrototypeIterator"
code-creation,Builtin,5,6645,0x76fe11f54a0,1836,"StringIteratorPrototypeNext"
code-creation,Builtin,5,6651,0x76fe11f5be0,134,"SymbolConstructor"
code-creation,Builtin,5,6658,0x76fe11f5c80,134,"SymbolConstructor_ConstructStub"
code-creation,Builtin,5,6665,0x76fe11f5d20,134,"SymbolFor"
code-creation,Builtin,5,6672,0x76fe11f5dc0,134,"SymbolKeyFor"
code-creation,Builtin,5,6678,0x76fe11f5e60,251,"SymbolPrototypeToString"
code-creation,Builtin,5,6685,0x76fe11f5f60,231,"SymbolPrototypeValueOf"
code-creation,Builtin,5,6692,0x76fe11f6060,231,"SymbolPrototypeToPrimitive"
code-creation,Builtin,5,6699,0x76fe11f6160,134,"DateConstructor"
code-creation,Builtin,5,6706,0x76fe11f6200,134,"DateConstructor_ConstructStub"
code-creation,Builtin,5,6712,0x76fe11f62a0,134,"DateNow"
code-creation,Builtin,5,6719,0x76fe11f6340,134,"DateParse"
code-creation,Builtin,5,6726,0x76fe11f63e0,134,"DateUTC"
code-creation,Builtin,5,6733,0x76fe11f6480,134,"DatePrototypeToString"
code-creation,Builtin,5,6739,0x76fe11f6520,134,"DatePrototypeToDateString"
code-creation,Builtin,5,6746,0x76fe11f65c0,134,"DatePrototypeToTimeString"
code-creation,Builtin,5,6753,0x76fe11f6660,134,"DatePrototypeToISOString"
code-creation,Builtin,5,6759,0x76fe11f6700,134,"DatePrototypeToUTCString"
code-creation,Builtin,5,6766,0x76fe11f67a0,247,"DatePrototypeGetDate"
code-creation,Builtin,5,6773,0x76fe11f68a0,134,"DatePrototypeSetDate"
code-creation,Builtin,5,6780,0x76fe11f6940,247,"DatePrototypeGetDay"
code-creation,Builtin,5,6786,0x76fe11f6a40,247,"DatePrototypeGetFullYear"
code-creation,Builtin,5,6793,0x76fe11f6b40,134,"DatePrototypeSetFullYear"
code-creation,Builtin,5,6800,0x76fe11f6be0,247,"DatePrototypeGetHours"
code-creation,Builtin,5,6806,0x76fe11f6ce0,134,"DatePrototypeSetHours"
code-creation,Builtin,5,6813,0x76fe11f6d80,219,"DatePrototypeGetMilliseconds"
code-creation,Builtin,5,6820,0x76fe11f6e60,134,"DatePrototypeSetMilliseconds"
code-creation,Builtin,5,6827,0x76fe11f6f00,247,"DatePrototypeGetMinutes"
code-creation,Builtin,5,6833,0x76fe11f7000,134,"DatePrototypeSetMinutes"
code-creation,Builtin,5,6840,0x76fe11f70a0,247,"DatePrototypeGetMonth"
code-creation,Builtin,5,6847,0x76fe11f71a0,134,"DatePrototypeSetMonth"
code-creation,Builtin,5,6853,0x76fe11f7240,247,"DatePrototypeGetSeconds"
code-creation,Builtin,5,6860,0x76fe11f7340,134,"DatePrototypeSetSeconds"
code-creation,Builtin,5,6867,0x76fe11f73e0,179,"DatePrototypeGetTime"
code-creation,Builtin,5,6874,0x76fe11f74a0,134,"DatePrototypeSetTime"
code-creation,Builtin,5,6880,0x76fe11f7540,219,"DatePrototypeGetTimezoneOffset"
code-creation,Builtin,5,6887,0x76fe11f7620,219,"DatePrototypeGetUTCDate"
code-creation,Builtin,5,6894,0x76fe11f7700,134,"DatePrototypeSetUTCDate"
code-creation,Builtin,5,6900,0x76fe11f77a0,219,"DatePrototypeGetUTCDay"
code-creation,Builtin,5,6907,0x76fe11f7880,219,"DatePrototypeGetUTCFullYear"
code-creation,Builtin,5,6914,0x76fe11f7960,134,"DatePrototypeSetUTCFullYear"
code-creation,Builtin,5,6921,0x76fe11f7a00,219,"DatePrototypeGetUTCHours"
code-creation,Builtin,5,6927,0x76fe11f7ae0,134,"DatePrototypeSetUTCHours"
code-creation,Builtin,5,6934,0x76fe11f7b80,219,"DatePrototypeGetUTCMilliseconds"
code-creation,Builtin,5,6941,0x76fe11f7c60,134,"DatePrototypeSetUTCMilliseconds"
code-creation,Builtin,5,6948,0x76fe11f7d00,219,"DatePrototypeGetUTCMinutes"
code-creation,Builtin,5,6954,0x76fe11f7de0,134,"DatePrototypeSetUTCMinutes"
code-creation,Builtin,5,6961,0x76fe11f7e80,219,"DatePrototypeGetUTCMonth"
code-creation,Builtin,5,6968,0x76fe11f7f60,134,"DatePrototypeSetUTCMonth"
code-creation,Builtin,5,6974,0x76fe11f8000,219,"DatePrototypeGetUTCSeconds"
code-creation,Builtin,5,6981,0x76fe11f80e0,134,"DatePrototypeSetUTCSeconds"
code-creation,Builtin,5,6988,0x76fe11f8180,179,"DatePrototypeValueOf"
code-creation,Builtin,5,6995,0x76fe11f8240,134,"DatePrototypeGetYear"
code-creation,Builtin,5,7001,0x76fe11f82e0,134,"DatePrototypeSetYear"
code-creation,Builtin,5,7022,0x76fe11f8380,134,"DatePrototypeToJson"
code-creation,Builtin,5,7029,0x76fe11f8420,415,"DatePrototypeToPrimitive"
code-creation,Builtin,5,7036,0x76fe11f85c0,364,"OrdinaryToPrimitive_String"
code-creation,Builtin,5,7042,0x76fe11f8740,323,"PromiseGetCapabilitiesExecutor"
code-creation,Builtin,5,7049,0x76fe11f88a0,250,"JSBuiltinsConstructStub"
code-creation,Builtin,5,7056,0x76fe11f89a0,2364,"NewPromiseCapability"
code-creation,Builtin,5,7063,0x76fe11f92e0,2680,"PromiseConstructor"
code-creation,Builtin,5,7073,0x76fe11f9d60,4617,"PromiseAll"
code-creation,Builtin,5,7080,0x76fe11faf80,3532,"PromiseRace"
code-creation,Builtin,5,7087,0x76fe11fbd60,7660,"PromiseResolve"
code-creation,Builtin,5,7094,0x76fe11fdb60,2784,"PromiseReject"
code-creation,Builtin,5,7101,0x76fe1204000,8204,"PromiseThen"
code-creation,Builtin,5,7118,0x76fe1206020,8348,"PromiseCatch"
tick,0x7fff758292c2,7139,0,0x0,4
code-creation,Builtin,5,7167,0x76fe12080c0,414,"PromiseInternalConstructor"
code-creation,Builtin,5,7181,0x76fe1208260,134,"IsPromise"
code-creation,Builtin,5,7191,0x76fe1208300,4256,"ResolvePromise"
code-creation,Builtin,5,7212,0x76fe12093a0,4720,"PromiseHandle"
code-creation,Builtin,5,7219,0x76fe120a620,812,"PromiseHandleReject"
code-creation,Builtin,5,7225,0x76fe120a960,824,"InternalPromiseReject"
code-creation,Builtin,5,7232,0x76fe120aca0,4308,"PromiseResolveClosure"
code-creation,Builtin,5,7238,0x76fe120bd80,880,"PromiseRejectClosure"
code-creation,Builtin,5,7245,0x76fe120c100,864,"PromiseAllResolveElementClosure"
code-creation,Builtin,5,7251,0x76fe120c460,2684,"RegExpConstructor"
code-creation,Builtin,5,7258,0x76fe120cee0,9658,"RegExpPrototypeExec"
code-creation,Builtin,5,7264,0x76fe120f4a0,9513,"RegExpPrototypeExecSlow"
code-creation,Builtin,5,7271,0x76fe12119e0,2163,"RegExpPrototypeFlagsGetter"
code-creation,Builtin,5,7278,0x76fe1212260,299,"RegExpPrototypeGlobalGetter"
code-creation,Builtin,5,7284,0x76fe12123a0,299,"RegExpPrototypeIgnoreCaseGetter"
code-creation,Builtin,5,7291,0x76fe12124e0,299,"RegExpPrototypeMultilineGetter"
code-creation,Builtin,5,7297,0x76fe1212620,351,"RegExpPrototypeSourceGetter"
code-creation,Builtin,5,7304,0x76fe1212780,299,"RegExpPrototypeStickyGetter"
code-creation,Builtin,5,7311,0x76fe12128c0,299,"RegExpPrototypeUnicodeGetter"
code-creation,Builtin,5,7317,0x76fe1212a00,1114,"RegExpPrototypeCompile"
code-creation,Builtin,5,7324,0x76fe1212e60,134,"RegExpPrototypeToString"
code-creation,Builtin,5,7330,0x76fe1212f00,2272,"RegExpPrototypeTest"
code-creation,Builtin,5,7337,0x76fe12137e0,20920,"RegExpPrototypeMatch"
code-creation,Builtin,5,7344,0x76fe12189a0,555,"RegExpPrototypeReplace"
code-creation,Builtin,5,7350,0x76fe1218be0,3948,"RegExpPrototypeSearch"
code-creation,Builtin,5,7357,0x76fe1219b60,555,"RegExpPrototypeSplit"
code-creation,Builtin,5,7363,0x76fe1219da0,134,"RegExpInputGetter"
code-creation,Builtin,5,7370,0x76fe1219e40,134,"RegExpInputSetter"
code-creation,Builtin,5,7376,0x76fe1219ee0,134,"RegExpLastMatchGetter"
code-creation,Builtin,5,7383,0x76fe1219f80,134,"RegExpLastParenGetter"
code-creation,Builtin,5,7389,0x76fe121a020,134,"RegExpLeftContextGetter"
code-creation,Builtin,5,7396,0x76fe121a0c0,134,"RegExpRightContextGetter"
code-creation,Builtin,5,7402,0x76fe121a160,134,"RegExpCapture1Getter"
code-creation,Builtin,5,7409,0x76fe121a200,134,"RegExpCapture2Getter"
code-creation,Builtin,5,7415,0x76fe121a2a0,134,"RegExpCapture3Getter"
code-creation,Builtin,5,7422,0x76fe121a340,134,"RegExpCapture4Getter"
code-creation,Builtin,5,7428,0x76fe121a3e0,134,"RegExpCapture5Getter"
code-creation,Builtin,5,7435,0x76fe121a480,134,"RegExpCapture6Getter"
code-creation,Builtin,5,7441,0x76fe121a520,134,"RegExpCapture7Getter"
code-creation,Builtin,5,7448,0x76fe121a5c0,134,"RegExpCapture8Getter"
code-creation,Builtin,5,7454,0x76fe121a660,134,"RegExpCapture9Getter"
code-creation,Builtin,5,7461,0x76fe121a700,8980,"RegExpInternalMatch"
code-creation,Builtin,5,7467,0x76fe121ca20,134,"ErrorConstructor"
code-creation,Builtin,5,7474,0x76fe121cac0,134,"ErrorCaptureStackTrace"
code-creation,Builtin,5,7499,0x76fe121cb60,134,"ErrorPrototypeToString"
code-creation,Builtin,5,7506,0x76fe121cc00,134,"MakeError"
code-creation,Builtin,5,7512,0x76fe121cca0,134,"MakeRangeError"
code-creation,Builtin,5,7519,0x76fe121cd40,134,"MakeSyntaxError"
code-creation,Builtin,5,7526,0x76fe121cde0,134,"MakeTypeError"
code-creation,Builtin,5,7532,0x76fe121ce80,134,"MakeURIError"
code-creation,Builtin,5,7539,0x76fe121cf20,134,"JsonParse"
code-creation,Builtin,5,7545,0x76fe121cfc0,134,"JsonStringify"
code-creation,Builtin,5,7552,0x76fe121d060,331,"MathAbs"
code-creation,Builtin,5,7558,0x76fe121d1c0,323,"MathAcos"
code-creation,Builtin,5,7565,0x76fe121d320,323,"MathAcosh"
code-creation,Builtin,5,7571,0x76fe121d480,323,"MathAsin"
code-creation,Builtin,5,7578,0x76fe121d5e0,323,"MathAsinh"
code-creation,Builtin,5,7584,0x76fe121d740,323,"MathAtan"
code-creation,Builtin,5,7591,0x76fe121d8a0,323,"MathAtanh"
code-creation,Builtin,5,7597,0x76fe121da00,399,"MathAtan2"
code-creation,Builtin,5,7604,0x76fe121dba0,579,"MathCeil"
code-creation,Builtin,5,7610,0x76fe121de00,323,"MathCbrt"
code-creation,Builtin,5,7617,0x76fe121df60,323,"MathExpm1"
code-creation,Builtin,5,7623,0x76fe121e0c0,243,"MathClz32"
code-creation,Builtin,5,7630,0x76fe121e1c0,323,"MathCos"
code-creation,Builtin,5,7636,0x76fe121e320,323,"MathCosh"
code-creation,Builtin,5,7643,0x76fe121e480,323,"MathExp"
code-creation,Builtin,5,7649,0x76fe121e5e0,579,"MathFloor"
code-creation,Builtin,5,7656,0x76fe121e840,299,"MathFround"
code-creation,Builtin,5,7662,0x76fe121e980,134,"MathHypot"
code-creation,Builtin,5,7669,0x76fe121ea20,359,"MathImul"
code-creation,Builtin,5,7675,0x76fe121eba0,323,"MathLog"
code-creation,Builtin,5,7682,0x76fe121ed00,323,"MathLog1p"
code-creation,Builtin,5,7688,0x76fe121ee60,323,"MathLog2"
code-creation,Builtin,5,7695,0x76fe121efc0,323,"MathLog10"
code-creation,Builtin,5,7701,0x76fe121f120,552,"MathMax"
code-creation,Builtin,5,7708,0x76fe121f360,560,"MathMin"
code-creation,Builtin,5,7714,0x76fe121f5a0,447,"MathPow"
