v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
profiler,"begin",1000
tick,0x7fff7581f246,726,0,0x0,4
tick,0x7fff759ea053,1980,0,0x0,4
tick,0x100721b05,3090,0,0x0,4
code-creation,LazyCompile,18,241398,0x2006624ffcb8,112,"done /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/winston/node_modules/async/lib/async.js:159:22",0x2006f6875250,~
timer-event-end,"V8.CompileCode",241408
timer-event-start,"V8.CompileCode",241416
tick,0x7fff758292c2,241431,0,0x7fff7576a796,2,0x1005ff7cc,0x2006f687fe6a,0x2006f687fc82,0x2006f687616e,0x2006f6875ccc,0x2006f68757cb,0x2006f687565c,0x2006f6875484,0x2006f68719d9,0x2006f6870cc1,0x2006f68735e3,0x2006f6872af8,0x2006365875ff,0x200636585f58,0x2006ac07f520,0x2006ac07e551,0x2006ac07e113,0x2006ac078d13,0x2006ac078739,0x200614737775,0x200614732476
code-creation,Function,18,241455,0x2006624ffe68,136,"finish /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/winston/lib/winston/logger.js:186:18",0x2006f68710c0,~
code-creation,LazyCompile,18,241466,0x2006624ffe68,136,"finish /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/winston/lib/winston/logger.js:186:18",0x2006f68710c0,~
timer-event-end,"V8.CompileCode",241475
timer-event-start,"V8.CompileCode",241485
code-creation,Function,18,241596,0x200610fc1570,304,"connect /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:200:17",0x2006f63c4fd0,~
code-creation,LazyCompile,18,241609,0x200610fc1570,304,"connect /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:200:17",0x2006f63c4fd0,~
timer-event-end,"V8.CompileCode",241618
current-time,241628
timer-event-start,"V8.External",241649
timer-event-end,"V8.External",241657
timer-event-start,"V8.CompileCode",241664
code-creation,Function,18,241753,0x200610fc1f48,400,"Promise /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:204:24",0x200610fc13e0,~
code-creation,LazyCompile,18,241766,0x200610fc1f48,400,"Promise /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:204:24",0x200610fc13e0,~
timer-event-end,"V8.CompileCode",241775
timer-event-start,"V8.CompileCode",241783
code-creation,Function,18,241873,0x200610fc2670,304,"Producer /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:40:18",0x2006f63e3e48,~
code-creation,LazyCompile,18,241886,0x200610fc2670,304,"Producer /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:40:18",0x2006f63e3e48,~
timer-event-end,"V8.CompileCode",241895
timer-event-start,"V8.CompileCode",241907
code-creation,Function,18,242004,0x200610fc2f18,288,"Client /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:35:16",0x2006f63cb978,~
code-creation,LazyCompile,18,242016,0x200610fc2f18,288,"Client /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:35:16",0x2006f63cb978,~
timer-event-end,"V8.CompileCode",242025
timer-event-start,"V8.External",242065
timer-event-end,"V8.External",242201
timer-event-start,"V8.External",242217
timer-event-end,"V8.External",242232
timer-event-start,"V8.External",242285
timer-event-end,"V8.External",242302
timer-event-start,"V8.CompileCode",242330
code-creation,Function,18,242361,0x200610fc39f8,80,"$getMaxListeners events.js:89:26",0x20061473b3f8,~
code-creation,LazyCompile,18,242373,0x200610fc39f8,80,"$getMaxListeners events.js:89:26",0x20061473b3f8,~
timer-event-end,"V8.CompileCode",242381
timer-event-start,"V8.CompileCode",242389
code-creation,Function,18,242405,0x200610fc3b40,64,"get events.js:47:16",0x20061473bd58,~
code-creation,LazyCompile,18,242415,0x200610fc3b40,64,"get events.js:47:16",0x20061473bd58,~
timer-event-end,"V8.CompileCode",242422
timer-event-start,"V8.External",242455
timer-event-end,"V8.External",242462
timer-event-start,"V8.CompileCode",242476
code-creation,Function,18,242577,0x200610fc40a0,168,"Client.connect /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:128:36",0x2006f63cba40,~
code-creation,LazyCompile,18,242591,0x200610fc40a0,168,"Client.connect /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:128:36",0x2006f63cba40,~
timer-event-end,"V8.CompileCode",242600
timer-event-start,"V8.External",242616
tick,0x7fff758292c2,242662,0,0x7fff7576a796,0,0x100219d2e,0x200610fc413f,0x200610fc20cc,0x25f73d4f964b,0x200610fc1624,0x2006f68735ee,0x2006f6872af8,0x2006365875ff,0x200636585f58,0x2006ac07f520,0x2006ac07e551,0x2006ac07e113,0x2006ac078d13,0x2006ac078739,0x200614737775,0x200614732476
timer-event-end,"V8.External",242728
timer-event-start,"V8.CompileCode",242753
code-creation,Function,18,242854,0x200610fc43f0,312,"_tickCallback internal/process/next_tick.js:151:25",0x2006de31abd0,~
code-creation,LazyCompile,18,242878,0x200610fc43f0,312,"_tickCallback internal/process/next_tick.js:151:25",0x2006de31abd0,~
timer-event-end,"V8.CompileCode",242896
timer-event-start,"V8.CompileCode",242911
code-creation,Function,18,242957,0x200610fc4880,136,"shift internal/process/next_tick.js:30:8",0x2006de31a038,~
code-creation,LazyCompile,18,242969,0x200610fc4880,136,"shift internal/process/next_tick.js:30:8",0x2006de31a038,~
timer-event-end,"V8.CompileCode",242978
timer-event-start,"V8.CompileCode",242988
code-creation,Function,18,243026,0x200610fc4b18,128,"emitBeforeScript async_hooks.js:429:26",0x2006de31d3c8,~
code-creation,LazyCompile,18,243037,0x200610fc4b18,128,"emitBeforeScript async_hooks.js:429:26",0x2006de31d3c8,~
timer-event-end,"V8.CompileCode",243046
timer-event-start,"V8.CompileCode",243052
code-creation,Function,18,243089,0x200610fc4d20,144,"validateAsyncId async_hooks.js:251:25",0x2006de31ce50,~
code-creation,LazyCompile,18,243100,0x200610fc4d20,144,"validateAsyncId async_hooks.js:251:25",0x2006de31ce50,~
timer-event-end,"V8.CompileCode",243109
timer-event-start,"V8.External",243118
timer-event-end,"V8.External",243125
timer-event-start,"V8.CompileCode",243132
code-creation,Function,18,243181,0x200610fc4f80,176,"_combinedTickCallback internal/process/next_tick.js:129:33",0x2006de31ab08,~
code-creation,LazyCompile,18,243193,0x200610fc4f80,176,"_combinedTickCallback internal/process/next_tick.js:129:33",0x2006de31ab08,~
timer-event-end,"V8.CompileCode",243201
timer-event-start,"V8.CompileCode",243209
code-creation,Function,18,243239,0x200610fc5278,96,"afterWrite _stream_writable.js:450:20",0x2006de36ff20,~
code-creation,LazyCompile,18,243250,0x200610fc5278,96,"afterWrite _stream_writable.js:450:20",0x2006de36ff20,~
timer-event-end,"V8.CompileCode",243258
timer-event-start,"V8.CompileCode",243264
code-creation,Function,18,243291,0x200610fc5440,96,"onwriteDrain _stream_writable.js:461:22",0x2006de36ffe8,~
code-creation,LazyCompile,18,243301,0x200610fc5440,96,"onwriteDrain _stream_writable.js:461:22",0x2006de36ffe8,~
timer-event-end,"V8.CompileCode",243309
timer-event-start,"V8.CompileCode",243316
code-creation,Function,18,243330,0x200610fc55c8,64,"nop _stream_writable.js:39:13",0x2006de36f688,~
code-creation,LazyCompile,18,243339,0x200610fc55c8,64,"nop _stream_writable.js:39:13",0x2006de36f688,~
timer-event-end,"V8.CompileCode",243347
timer-event-start,"V8.CompileCode",243353
code-creation,Function,18,243385,0x200610fc56e8,112,"finishMaybe _stream_writable.js:598:21",0x2006de3703d0,~
code-creation,LazyCompile,18,243396,0x200610fc56e8,112,"finishMaybe _stream_writable.js:598:21",0x2006de3703d0,~
timer-event-end,"V8.CompileCode",243404
timer-event-start,"V8.CompileCode",243414
code-creation,Function,18,243440,0x200610fc58f8,112,"emitAfterScript async_hooks.js:443:25",0x2006de31d490,~
code-creation,LazyCompile,18,243451,0x200610fc58f8,112,"emitAfterScript async_hooks.js:443:25",0x2006de31d490,~
timer-event-end,"V8.CompileCode",243459
timer-event-start,"V8.External",243483
timer-event-end,"V8.External",243489
timer-event-start,"V8.CompileCode",243496
code-creation,Function,18,243530,0x200610fc5ae0,176,"tickDone internal/process/next_tick.js:88:20",0x2006de31a8b0,~
code-creation,LazyCompile,18,243542,0x200610fc5ae0,176,"tickDone internal/process/next_tick.js:88:20",0x2006de31a8b0,~
timer-event-end,"V8.CompileCode",243550
timer-event-start,"V8.CompileCode",243558
code-creation,Function,18,243579,0x200610fc5d58,72,"clear internal/process/next_tick.js:42:8",0x2006de31a100,~
code-creation,LazyCompile,18,243589,0x200610fc5d58,72,"clear internal/process/next_tick.js:42:8",0x2006de31a100,~
timer-event-end,"V8.CompileCode",243597
timer-event-start,"V8.External",243607
timer-event-end,"V8.External",243618
timer-event-start,"V8.CompileCode",243624
code-creation,Function,18,243679,0x200610fc5f48,240,"emitPendingUnhandledRejections internal/process/promises.js:86:42",0x2006de321c68,~
code-creation,LazyCompile,18,243691,0x200610fc5f48,240,"emitPendingUnhandledRejections internal/process/promises.js:86:42",0x2006de321c68,~
timer-event-end,"V8.CompileCode",243700
timer-event-start,"V8.External",243710
timer-event-end,"V8.External",243716
timer-event-end,"V8.Execute",243722
tick,0x7fff75828b9e,257559,0,0x0,4
tick,0x10d662aa8,257600,0,0x0,4
timer-event-start,"V8.Execute",257617
timer-event-start,"V8.CompileCode",257628
code-creation,Function,18,257721,0x200610fc6370,152," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:185:32",0x200610fc3f70,~
code-creation,LazyCompile,18,257736,0x200610fc6370,152," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:185:32",0x200610fc3f70,~
timer-event-end,"V8.CompileCode",257746
timer-event-start,"V8.CompileCode",257759
code-creation,Function,18,257810,0x200610fc66b0,152,"Client.getMetadata /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:329:40",0x2006f63cbef0,~
code-creation,LazyCompile,18,257824,0x200610fc66b0,152,"Client.getMetadata /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:329:40",0x2006f63cbef0,~
timer-event-end,"V8.CompileCode",257833
timer-event-start,"V8.CompileCode",257840
code-creation,Function,18,257861,0x200610fc68f8,72,"Client.isConnected /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:253:40",0x2006f63cbc98,~
code-creation,LazyCompile,18,257872,0x200610fc68f8,72,"Client.isConnected /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:253:40",0x2006f63cbc98,~
timer-event-end,"V8.CompileCode",257881
timer-event-start,"V8.External",257889
timer-event-end,"V8.External",257914
timer-event-end,"V8.Execute",257922
tick,0x7fff75828b9e,367827,0,0x0,4
timer-event-start,"V8.Execute",368030
timer-event-start,"V8.CompileCode",368055
code-creation,Function,18,368148,0x200610fc6cc8,120," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:336:59",0x200610fc65a0,~
code-creation,LazyCompile,18,368169,0x200610fc6cc8,120," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:336:59",0x200610fc65a0,~
timer-event-end,"V8.CompileCode",368183
timer-event-start,"V8.CompileCode",368197
code-creation,Function,18,368258,0x200610fc6eb0,160," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:193:53",0x200610fc6270,~
code-creation,LazyCompile,18,368278,0x200610fc6eb0,160," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:193:53",0x200610fc6270,~
timer-event-end,"V8.CompileCode",368319
timer-event-start,"V8.CompileCode",368361
code-creation,Function,18,368422,0x200610fc7110,104,"arrayClone events.js:509:20",0x20061473bbc8,~
code-creation,LazyCompile,18,368439,0x200610fc7110,104,"arrayClone events.js:509:20",0x20061473bbc8,~
timer-event-end,"V8.CompileCode",368451
timer-event-start,"V8.CompileCode",368479
code-creation,Function,18,368521,0x200610fc7348,104," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:98:28",0x200610fc2c28,~
code-creation,LazyCompile,18,368562,0x200610fc7348,104," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:98:28",0x200610fc2c28,~
tick,0x7fff758292c2,368586,0,0x7fff7576a796,2,0x1005ff7cc,0x2006de317356,0x2006de316d11,0x200610fc6f37,0x200610fc6d39
timer-event-end,"V8.CompileCode",368620
current-time,368644
timer-event-start,"V8.CompileCode",368678
code-creation,Function,18,368780,0x200610fc7610,304,"_producer.on /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:227:34",0x200610fc1ce8,~
code-creation,LazyCompile,18,368799,0x200610fc7610,304,"_producer.on /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:227:34",0x200610fc1ce8,~
timer-event-end,"V8.CompileCode",368813
timer-event-start,"V8.CompileCode",368852
code-creation,Function,18,368897,0x200610fc7a40,104,"Producer.poll /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:164:35",0x2006f63e40a0,~
code-creation,LazyCompile,18,368918,0x200610fc7a40,104,"Producer.poll /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:164:35",0x2006f63e40a0,~
timer-event-end,"V8.CompileCode",368931
timer-event-start,"V8.External",368943
timer-event-end,"V8.External",368968
current-time,368997
timer-event-start,"V8.CompileCode",369020
code-creation,Function,18,369066,0x200610fc7cd8,128,"info /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/perf4js/index.js:5:14",0x2006f63c5f40,~
code-creation,LazyCompile,18,369089,0x200610fc7cd8,128,"info /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/perf4js/index.js:5:14",0x2006f63c5f40,~
timer-event-end,"V8.CompileCode",369106
timer-event-start,"V8.External",369199
timer-event-end,"V8.External",369217
timer-event-start,"V8.External",369232
timer-event-end,"V8.External",369244
timer-event-start,"V8.External",369258
timer-event-end,"V8.External",369270
timer-event-start,"V8.External",369280
timer-event-end,"V8.External",369287
timer-event-start,"V8.External",369296
timer-event-end,"V8.External",369304
timer-event-start,"V8.External",369314
timer-event-end,"V8.External",369322
timer-event-start,"V8.External",369358
timer-event-end,"V8.External",369368
timer-event-start,"V8.External",369377
timer-event-end,"V8.External",369385
current-time,369430
timer-event-start,"V8.External",369458
timer-event-end,"V8.External",369469
timer-event-start,"V8.External",369486
timer-event-end,"V8.External",369498
code-creation,Handler,4,369557,0x25f73d6080c0,225,"__proto__"
timer-event-start,"V8.External",369594
timer-event-end,"V8.External",369604
timer-event-start,"V8.External",369631
timer-event-end,"V8.External",369640
timer-event-start,"V8.External",369677
timer-event-end,"V8.External",369687
timer-event-start,"V8.External",369697
timer-event-end,"V8.External",369704
timer-event-start,"V8.External",369714
timer-event-end,"V8.External",369722
timer-event-start,"V8.External",369732
timer-event-end,"V8.External",369742
timer-event-start,"V8.External",369751
timer-event-end,"V8.External",369759
timer-event-start,"V8.External",369779
timer-event-end,"V8.External",369788
timer-event-start,"V8.External",369801
tick,0x7fff758292c2,369839,0,0x7fff7576a796,0,0x100219d2e,0x2006f687d196,0x2006f687c1ae,0x2006f687bbd9,0x2006f687b9eb,0x2006f687b5a0,0x2006f687aaa6,0x2006f6876154,0x2006f6875ccc,0x2006f68757cb,0x2006f687565c,0x2006f6875484,0x2006f68719d9,0x2006f6870cc1,0x200610fc7d4f,0x200610fc772b,0x2006de317356,0x2006de316d11,0x200610fc6f37,0x200610fc6d39
timer-event-end,"V8.External",369891
timer-event-start,"V8.External",369930
timer-event-end,"V8.External",369951
timer-event-start,"V8.External",370018
timer-event-end,"V8.External",370030
timer-event-start,"V8.CompileCode",370045
code-creation,Function,18,370103,0x200610fc8d90,80,"next /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:131:22",0x200610fc3d18,~
code-creation,LazyCompile,18,370121,0x200610fc8d90,80,"next /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:131:22",0x200610fc3d18,~
timer-event-end,"V8.CompileCode",370135
timer-event-start,"V8.CompileCode",370145
code-creation,Function,18,370210,0x200610fc8f18,192,"_producer.connect /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:238:36",0x200610fc1db0,~
code-creation,LazyCompile,18,370228,0x200610fc8f18,192,"_producer.connect /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:238:36",0x200610fc1db0,~
timer-event-end,"V8.CompileCode",370241
timer-event-end,"V8.Execute",370265
timer-event-start,"V8.Execute",370277
timer-event-start,"V8.External",370299
timer-event-end,"V8.External",370309
timer-event-start,"V8.External",370319
timer-event-end,"V8.External",370327
timer-event-start,"V8.External",370343
timer-event-end,"V8.External",370352
timer-event-start,"V8.External",370365
current-time,370401
timer-event-start,"V8.External",370443
timer-event-end,"V8.External",370454
timer-event-start,"V8.External",370467
timer-event-end,"V8.External",370478
timer-event-start,"V8.External",370491
timer-event-end,"V8.External",370508
current-time,370552
timer-event-start,"V8.External",370585
timer-event-end,"V8.External",370596
timer-event-start,"V8.External",370608
timer-event-end,"V8.External",370618
timer-event-start,"V8.External",370630
timer-event-end,"V8.External",370646
current-time,370667
current-time,370703
current-time,370734
timer-event-start,"V8.External",370763
timer-event-end,"V8.External",370774
timer-event-start,"V8.External",370784
timer-event-end,"V8.External",370794
timer-event-start,"V8.External",370805
timer-event-end,"V8.External",370821
timer-event-start,"V8.CompileCode",370845
code-creation,Function,18,370913,0x200610fc93d0,144,"render /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:596:37",0x2006f686b138,~
code-creation,LazyCompile,18,370931,0x200610fc93d0,144,"render /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:596:37",0x2006f686b138,~
timer-event-end,"V8.CompileCode",370944
timer-event-start,"V8.CompileCode",370955
code-creation,Function,18,371006,0x200610fc9620,128,"render /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:464:45",0x2006f686a968,~
code-creation,LazyCompile,18,371022,0x200610fc9620,128,"render /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:464:45",0x2006f686a968,~
timer-event-end,"V8.CompileCode",371035
timer-event-start,"V8.CompileCode",371044
code-creation,Function,18,371089,0x200610fc9810,96,"parse /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:445:43",0x2006f686a8a0,~
tick,0x7fff758292c2,371127,0,0x7fff7576a796,2,0x1005ff7cc,0x200610fc9660,0x200610fc9456,0x2006f6872c3f,0x25f73d538eb6,0x25f73d5094a8,0x1007647b2,0x200610fc4503
code-creation,LazyCompile,18,371161,0x200610fc9810,96,"parse /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:445:43",0x2006f686a8a0,~
timer-event-end,"V8.CompileCode",371197
timer-event-start,"V8.CompileCode",371252
code-creation,Function,18,371690,0x200610fc9f98,912,"parseTemplate /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:105:26",0x2006f6869e78,~
code-creation,LazyCompile,18,371714,0x200610fc9f98,912,"parseTemplate /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:105:26",0x2006f6869e78,~
timer-event-end,"V8.CompileCode",371730
timer-event-start,"V8.CompileCode",371747
code-creation,Function,18,371841,0x200610fcaca8,264,"compileTags /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:130:26",0x200610fc9d30,~
code-creation,LazyCompile,18,371867,0x200610fcaca8,264,"compileTags /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:130:26",0x200610fc9d30,~
timer-event-end,"V8.CompileCode",371882
timer-event-start,"V8.CompileCode",371900
code-creation,Function,18,371946,0x200610fcb0a8,80,"escapeRegExp /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:36:25",0x2006f6869a90,~
code-creation,LazyCompile,18,371968,0x200610fcb0a8,80,"escapeRegExp /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:36:25",0x2006f6869a90,~
timer-event-end,"V8.CompileCode",371987
code-creation,RegExp,6,372044,0x25f73d6081c0,794,"[\\-\\[\\]{}()*+?.\,\\\\\\^$|#\\s]"
timer-event-start,"V8.CompileCode",372099
code-creation,Function,18,372140,0x200610fcb3b8,80,"Scanner /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:295:20",0x2006f686a0d0,~
code-creation,LazyCompile,18,372157,0x200610fcb3b8,80,"Scanner /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:295:20",0x2006f686a0d0,~
timer-event-end,"V8.CompileCode",372170
timer-event-start,"V8.CompileCode",372198
